,contract,underlying,expiration,type,strike,style,bid,bid_size,ask,ask_size,volume,open_interest,quote_date,delta,gamma,theta,vega,implied_volatility
2849,AAPL140118P00970000,AAPL,2014-01-18,put,970.0,A,531.65,,532.85,,0,153,2013-06-07,-0.9964,0.0001,1.5588,3.7702,0.3546
2850,AAPL140118C00975000,AAPL,2014-01-18,call,975.0,A,0.14,,0.2,,0,247,2013-06-07,0.0,0.0,-0.01,0.0491,0.2468
2851,AAPL140118P00975000,AAPL,2014-01-18,put,975.0,A,536.55,,537.9,,0,140,2013-06-07,-0.9966,0.0001,1.6255,3.587,0.3546
2852,AAPL140118C00980000,AAPL,2014-01-18,call,980.0,A,0.12,,0.2,,0,497,2013-06-07,0.0,0.0,-0.0089,0.0442,0.2468
2853,AAPL140118P00980000,AAPL,2014-01-18,put,980.0,A,541.55,,542.9,,0,181,2013-06-07,-0.9967,0.0001,1.6897,3.4125,0.3546
2854,AAPL140118C00985000,AAPL,2014-01-18,call,985.0,A,0.11,,0.2,,0,1027,2013-06-07,0.0,0.0,-0.008,0.0397,0.2468
2855,AAPL140118P00985000,AAPL,2014-01-18,put,985.0,A,546.55,,547.9,,0,204,2013-06-07,-0.9969,0.0001,1.7516,3.2461,0.3546
2856,AAPL140118C00990000,AAPL,2014-01-18,call,990.0,A,0.1,,0.2,,0,982,2013-06-07,0.0,0.0,-0.0072,0.0357,0.2468
2857,AAPL140118P00990000,AAPL,2014-01-18,put,990.0,A,551.5,,552.85,,0,222,2013-06-07,-0.9971,0.0001,1.8111,3.0876,0.3546
2858,AAPL140118C00995000,AAPL,2014-01-18,call,995.0,A,0.1,,0.2,,0,1146,2013-06-07,0.0,0.0,-0.0065,0.032,0.2468
2859,AAPL140118P00995000,AAPL,2014-01-18,put,995.0,A,556.5,,557.85,,0,228,2013-06-07,-0.9972,0.0001,1.8685,2.9367,0.3546
2860,AAPL140118C01000000,AAPL,2014-01-18,call,1000.0,A,0.13,,0.16,,45,19225,2013-06-07,0.0,0.0,-0.0058,0.0289,0.2468
2861,AAPL140118P01000000,AAPL,2014-01-18,put,1000.0,A,561.5,,562.85,,0,229,2013-06-07,-0.9974,0.0001,1.9238,2.7929,0.3546
2862,AAPL140118C01010000,AAPL,2014-01-18,call,1010.0,A,0.11,,0.16,,20,2669,2013-06-07,0.0,0.0,-0.0047,0.0234,0.2468
2863,AAPL140118P01010000,AAPL,2014-01-18,put,1010.0,A,571.45,,572.8,,0,272,2013-06-07,-0.9977,0.0001,2.0286,2.5255,0.3546
2864,AAPL140118C01020000,AAPL,2014-01-18,call,1020.0,A,0.07,,0.16,,0,843,2013-06-07,0.0,0.0,-0.0038,0.0189,0.2468
2865,AAPL140118P01020000,AAPL,2014-01-18,put,1020.0,A,581.4,,582.8,,0,385,2013-06-07,-0.9979,0.0001,2.1261,2.2831,0.3546
2866,AAPL140118C01030000,AAPL,2014-01-18,call,1030.0,A,0.06,,0.15,,6,403,2013-06-07,0.0,0.0,-0.0031,0.0152,0.2468
2867,AAPL140118P01030000,AAPL,2014-01-18,put,1030.0,A,591.4,,592.75,,0,304,2013-06-07,-0.9981,0.0,2.217,2.0635,0.3546
2868,AAPL140118C01040000,AAPL,2014-01-18,call,1040.0,A,0.06,,0.14,,0,748,2013-06-07,0.0,0.0,-0.0025,0.0123,0.2468
2869,AAPL140118P01040000,AAPL,2014-01-18,put,1040.0,A,601.35,,602.75,,0,327,2013-06-07,-0.9983,0.0,2.3019,1.8646,0.3546
2870,AAPL140118C01050000,AAPL,2014-01-18,call,1050.0,A,0.08,,0.13,,106,5765,2013-06-07,0.0,0.0,-0.002,0.0099,0.2468
2871,AAPL140118P01050000,AAPL,2014-01-18,put,1050.0,A,611.3,,612.7,,0,546,2013-06-07,-0.9985,0.0,2.3814,1.6844,0.3546
2872,AAPL140419C00200000,AAPL,2014-04-19,call,200.0,A,258.0,,306.5,,0,0,2013-06-07,0.9999,0.0,-0.5624,0.1218,0.2319
2873,AAPL140419P00200000,AAPL,2014-04-19,put,200.0,A,0.5,,0.6,,0,0,2013-06-07,-0.009,0.0002,-2.2579,10.0094,0.3919
2874,AAPL140419C00205000,AAPL,2014-04-19,call,205.0,A,253.3,,302.2,,0,0,2013-06-07,0.9999,0.0,-0.5847,0.187,0.2319
2875,AAPL140419P00205000,AAPL,2014-04-19,put,205.0,A,0.4,,0.7,,0,0,2013-06-07,-0.0091,0.0002,-2.2092,10.1156,0.3795
2876,AAPL140419C00210000,AAPL,2014-04-19,call,210.0,A,248.4,,297.1,,0,0,2013-06-07,0.9998,0.0,-0.6108,0.2804,0.2319
2877,AAPL140419P00210000,AAPL,2014-04-19,put,210.0,A,0.5,,0.8,,0,0,2013-06-07,-0.0107,0.0002,-2.5302,11.6361,0.3779
2878,AAPL140419C00215000,AAPL,2014-04-19,call,215.0,A,243.6,,292.4,,0,0,2013-06-07,0.9997,0.0,-0.642,0.4116,0.2319
2879,AAPL140419P00215000,AAPL,2014-04-19,put,215.0,A,0.6,,0.9,,0,0,2013-06-07,-0.0123,0.0002,-2.8362,13.1391,0.3752
2880,AAPL140419C00220000,AAPL,2014-04-19,call,220.0,A,221.1,,223.35,,0,0,2013-06-07,0.9996,0.0,-0.6796,0.5919,0.2319
2881,AAPL140419P00220000,AAPL,2014-04-19,put,220.0,A,0.64,,0.99,,0,3,2013-06-07,-0.0135,0.0002,-3.0116,14.1922,0.3689
2882,AAPL140419C00225000,AAPL,2014-04-19,call,225.0,A,216.1,,218.25,,0,0,2013-06-07,0.9994,0.0,-0.7257,0.8351,0.2319
2883,AAPL140419P00225000,AAPL,2014-04-19,put,225.0,A,0.76,,1.09,,0,0,2013-06-07,-0.0153,0.0002,-3.3235,15.8064,0.3656
2884,AAPL140419C00230000,AAPL,2014-04-19,call,230.0,A,211.1,,213.25,,0,0,2013-06-07,0.9992,0.0,-0.7823,1.1571,0.2319
2885,AAPL140419P00230000,AAPL,2014-04-19,put,230.0,A,0.86,,1.13,,4,6,2013-06-07,-0.0166,0.0002,-3.5113,16.9953,0.3593
2886,AAPL140419C00235000,AAPL,2014-04-19,call,235.0,A,206.1,,208.25,,0,0,2013-06-07,0.9988,0.0,-0.8517,1.5761,0.2319
2887,AAPL140419P00235000,AAPL,2014-04-19,put,235.0,A,0.96,,1.32,,0,0,2013-06-07,-0.0189,0.0002,-3.8811,18.931,0.3565
2888,AAPL140419C00240000,AAPL,2014-04-19,call,240.0,A,201.1,,203.1,,0,0,2013-06-07,0.9984,0.0001,-0.9368,2.1125,0.2319
2889,AAPL140419P00240000,AAPL,2014-04-19,put,240.0,A,1.14,,1.47,,0,48,2013-06-07,-0.0214,0.0004,-4.2945,21.0873,0.3543
2890,AAPL140419C00245000,AAPL,2014-04-19,call,245.0,A,196.05,,198.1,,0,0,2013-06-07,0.9978,0.0001,-1.0404,2.7884,0.2319
2891,AAPL140419P00245000,AAPL,2014-04-19,put,245.0,A,1.29,,1.62,,0,38,2013-06-07,-0.0239,0.0004,-4.6471,23.0707,0.3505
2892,AAPL140419C00250000,AAPL,2014-04-19,call,250.0,A,191.15,,193.1,,0,0,2013-06-07,0.9971,0.0001,-1.1658,3.6277,0.2319
2893,AAPL140419P00250000,AAPL,2014-04-19,put,250.0,A,1.51,,1.81,,0,88,2013-06-07,-0.027,0.0004,-5.1164,25.5583,0.3484
2894,AAPL140419C00255000,AAPL,2014-04-19,call,255.0,A,186.15,,188.1,,0,0,2013-06-07,0.9962,0.0001,-1.3162,4.6553,0.2319
2895,AAPL140419P00255000,AAPL,2014-04-19,put,255.0,A,1.7,,2.0,,0,79,2013-06-07,-0.0299,0.0005,-5.5285,27.895,0.3449
2896,AAPL140419C00260000,AAPL,2014-04-19,call,260.0,A,181.15,,183.2,,0,0,2013-06-07,0.995,0.0002,-1.4949,5.8964,0.2319
2897,AAPL140419P00260000,AAPL,2014-04-19,put,260.0,A,1.89,,2.22,,0,57,2013-06-07,-0.0331,0.0005,-5.9439,30.3133,0.3414
2898,AAPL140419C00265000,AAPL,2014-04-19,call,265.0,A,176.25,,178.25,,0,0,2013-06-07,0.9936,0.0002,-1.7053,7.3766,0.2319
2899,AAPL140419P00265000,AAPL,2014-04-19,put,265.0,A,2.16,,2.52,,0,190,2013-06-07,-0.0372,0.0005,-6.5122,33.3752,0.3398
2900,AAPL140419C00270000,AAPL,2014-04-19,call,270.0,A,171.25,,173.1,,0,0,2013-06-07,0.9919,0.0002,-1.9507,9.1203,0.2319
2901,AAPL140419P00270000,AAPL,2014-04-19,put,270.0,A,2.41,,2.77,,0,40,2013-06-07,-0.041,0.0005,-6.9691,36.097,0.3363
2902,AAPL140419C00275000,AAPL,2014-04-19,call,275.0,A,166.2,,168.25,,0,11,2013-06-07,0.9898,0.0002,-2.2342,11.1504,0.2319
2903,AAPL140419P00275000,AAPL,2014-04-19,put,275.0,A,2.77,,3.15,,0,103,2013-06-07,-0.0461,0.0007,-7.6428,39.69,0.3355
2904,AAPL140419C00280000,AAPL,2014-04-19,call,280.0,A,161.45,,163.45,,0,0,2013-06-07,0.9873,0.0002,-2.5582,13.4879,0.2319
2905,AAPL140419P00280000,AAPL,2014-04-19,put,280.0,A,3.1,,3.45,,0,136,2013-06-07,-0.0507,0.0008,-8.1648,42.8068,0.3323
2906,AAPL140419C00285000,AAPL,2014-04-19,call,285.0,A,156.7,,158.8,,0,1,2013-06-07,0.9843,0.0004,-2.9252,16.15,0.2319
2907,AAPL140419P00285000,AAPL,2014-04-19,put,285.0,A,3.5,,3.85,,0,129,2013-06-07,-0.0562,0.0008,-8.8138,46.458,0.3307
2908,AAPL140419C00290000,AAPL,2014-04-19,call,290.0,A,151.8,,153.8,,0,9,2013-06-07,0.9809,0.0005,-3.3371,19.1511,0.2319
2909,AAPL140419P00290000,AAPL,2014-04-19,put,290.0,A,3.7,,4.45,,0,155,2013-06-07,-0.0617,0.0009,-9.4072,49.9921,0.3281
2910,AAPL140419C00295000,AAPL,2014-04-19,call,295.0,A,147.0,,149.5,,0,12,2013-06-07,0.9768,0.0005,-3.7949,22.5005,0.2319
2911,AAPL140419P00295000,AAPL,2014-04-19,put,295.0,A,4.35,,4.75,,0,1,2013-06-07,-0.0681,0.001,-10.0998,53.95,0.3265
2912,AAPL140419C00300000,AAPL,2014-04-19,call,300.0,A,142.4,,144.3,,1,19,2013-06-07,0.9722,0.0007,-4.2993,26.2029,0.2319
2913,AAPL140419P00300000,AAPL,2014-04-19,put,300.0,A,4.85,,5.3,,0,98,2013-06-07,-0.0748,0.0011,-10.8084,58.0353,0.3249
2914,AAPL140419C00305000,AAPL,2014-04-19,call,305.0,A,138.5,,139.3,,0,63,2013-06-07,0.967,0.0008,-4.8502,30.2579,0.2319
2915,AAPL140419P00305000,AAPL,2014-04-19,put,305.0,A,5.4,,5.85,,0,341,2013-06-07,-0.082,0.0011,-11.5127,62.1788,0.3231
2916,AAPL140419C00310000,AAPL,2014-04-19,call,310.0,A,133.9,,134.95,,2,17,2013-06-07,0.9573,0.0009,-5.9433,37.3359,0.2385
2917,AAPL140419P00310000,AAPL,2014-04-19,put,310.0,A,6.0,,6.5,,10,70,2013-06-07,-0.0898,0.0011,-12.273,66.5729,0.3217
2918,AAPL140419C00315000,AAPL,2014-04-19,call,315.0,A,129.35,,130.75,,0,0,2013-06-07,0.947,0.0011,-7.0546,44.3853,0.2439
2919,AAPL140419P00315000,AAPL,2014-04-19,put,315.0,A,6.6,,7.2,,0,204,2013-06-07,-0.0978,0.0013,-12.9961,70.9137,0.32
2920,AAPL140419C00320000,AAPL,2014-04-19,call,320.0,A,124.85,,126.0,,0,3,2013-06-07,0.9395,0.0011,-7.716,49.2069,0.2431
2921,AAPL140419P00320000,AAPL,2014-04-19,put,320.0,A,7.45,,7.8,,0,324,2013-06-07,-0.1066,0.0014,-13.7714,75.4744,0.3187
2922,AAPL140419C00325000,AAPL,2014-04-19,call,325.0,A,120.3,,121.5,,4,0,2013-06-07,0.9314,0.0013,-8.4146,54.3104,0.2424
2923,AAPL140419P00325000,AAPL,2014-04-19,put,325.0,A,8.2,,8.6,,9,61,2013-06-07,-0.1157,0.0015,-14.5403,80.0665,0.3173
2924,AAPL140419C00330000,AAPL,2014-04-19,call,330.0,A,115.85,,117.5,,0,0,2013-06-07,0.9196,0.0015,-9.5087,61.2941,0.2457
2925,AAPL140419P00330000,AAPL,2014-04-19,put,330.0,A,9.05,,9.45,,0,168,2013-06-07,-0.1255,0.0016,-15.3283,84.7548,0.3161
2926,AAPL140419C00335000,AAPL,2014-04-19,call,335.0,A,111.8,,112.6,,0,1,2013-06-07,0.91,0.0016,-10.245,66.7127,0.2448
2927,AAPL140419P00335000,AAPL,2014-04-19,put,335.0,A,9.9,,10.4,,0,422,2013-06-07,-0.1356,0.0017,-16.1034,89.4401,0.3148
2928,AAPL140419C00340000,AAPL,2014-04-19,call,340.0,A,107.6,,108.4,,0,7,2013-06-07,0.898,0.0018,-11.2002,73.1166,0.246
2929,AAPL140419P00340000,AAPL,2014-04-19,put,340.0,A,10.9,,11.35,,0,112,2013-06-07,-0.1464,0.0018,-16.8816,94.1555,0.3136
2930,AAPL140419C00345000,AAPL,2014-04-19,call,345.0,A,102.9,,105.05,,0,13,2013-06-07,0.8849,0.0019,-12.2215,79.773,0.2477
2931,AAPL140419P00345000,AAPL,2014-04-19,put,345.0,A,12.0,,12.45,,20,260,2013-06-07,-0.1578,0.0019,-17.7179,99.0146,0.3131
2932,AAPL140419C00350000,AAPL,2014-04-19,call,350.0,A,99.45,,100.25,,0,48,2013-06-07,0.872,0.0021,-13.1138,85.9234,0.248
2933,AAPL140419P00350000,AAPL,2014-04-19,put,350.0,A,13.05,,13.55,,53,573,2013-06-07,-0.1693,0.002,-18.4532,103.6286,0.3116
2934,AAPL140419C00355000,AAPL,2014-04-19,call,355.0,A,95.45,,96.65,,0,0,2013-06-07,0.8564,0.0022,-14.2877,92.9997,0.2511
2935,AAPL140419P00355000,AAPL,2014-04-19,put,355.0,A,14.3,,14.8,,1,224,2013-06-07,-0.1817,0.0021,-19.2592,108.3721,0.3111
2936,AAPL140419C00360000,AAPL,2014-04-19,call,360.0,A,91.25,,92.55,,0,29,2013-06-07,0.8445,0.0023,-14.8642,98.0806,0.2483
2937,AAPL140419P00360000,AAPL,2014-04-19,put,360.0,A,15.5,,16.1,,6,143,2013-06-07,-0.1941,0.0022,-19.9865,112.9123,0.3101
2938,AAPL140419C00365000,AAPL,2014-04-19,call,365.0,A,87.5,,88.8,,0,21,2013-06-07,0.829,0.0025,-15.8104,104.3028,0.2493
2939,AAPL140419P00365000,AAPL,2014-04-19,put,365.0,A,16.95,,17.5,,0,111,2013-06-07,-0.2075,0.0022,-20.7771,117.5046,0.3099
2940,AAPL140419C00370000,AAPL,2014-04-19,call,370.0,A,84.4,,85.1,,0,30,2013-06-07,0.8113,0.0026,-16.9781,110.9666,0.2527
2941,AAPL140419P00370000,AAPL,2014-04-19,put,370.0,A,18.35,,18.9,,4,345,2013-06-07,-0.2207,0.0023,-21.4539,121.8212,0.3088
2942,AAPL140419C00375000,AAPL,2014-04-19,call,375.0,A,80.85,,81.55,,0,62,2013-06-07,0.7949,0.0027,-17.8601,116.6967,0.2535
2943,AAPL140419P00375000,AAPL,2014-04-19,put,375.0,A,19.85,,20.3,,27,1429,2013-06-07,-0.2343,0.0023,-22.082,125.98,0.3075
2944,AAPL140419C00380000,AAPL,2014-04-19,call,380.0,A,77.35,,78.1,,5,32,2013-06-07,0.7782,0.0028,-18.7019,122.1711,0.2542
2945,AAPL140419P00380000,AAPL,2014-04-19,put,380.0,A,21.5,,22.1,,0,406,2013-06-07,-0.2489,0.0025,-22.8292,130.1775,0.3078
2946,AAPL140419C00385000,AAPL,2014-04-19,call,385.0,A,73.9,,74.75,,0,13,2013-06-07,0.7611,0.003,-19.4796,127.3325,0.2546
2947,AAPL140419P00385000,AAPL,2014-04-19,put,385.0,A,23.25,,23.8,,0,143,2013-06-07,-0.2635,0.0026,-23.4832,134.1053,0.3075
2948,AAPL140419C00390000,AAPL,2014-04-19,call,390.0,A,70.7,,71.45,,0,33,2013-06-07,0.7435,0.0031,-20.2565,132.2751,0.2554
2949,AAPL140419P00390000,AAPL,2014-04-19,put,390.0,A,25.0,,25.6,,0,74,2013-06-07,-0.2782,0.0027,-24.0708,137.803,0.3069
2950,AAPL140419C00395000,AAPL,2014-04-19,call,395.0,A,67.5,,68.25,,0,18,2013-06-07,0.7258,0.0032,-20.9422,136.8385,0.2557
2951,AAPL140419P00395000,AAPL,2014-04-19,put,395.0,A,26.95,,27.5,,18,1018,2013-06-07,-0.2933,0.0027,-24.655,141.3168,0.3066
2952,AAPL140419C00400000,AAPL,2014-04-19,call,400.0,A,64.55,,65.2,,16,627,2013-06-07,0.7074,0.0033,-21.6573,141.1579,0.2567
2953,AAPL140419P00400000,AAPL,2014-04-19,put,400.0,A,28.85,,29.35,,22,1058,2013-06-07,-0.3084,0.0028,-25.1229,144.5564,0.3057
2954,AAPL140419C00405000,AAPL,2014-04-19,call,405.0,A,61.6,,62.25,,0,25,2013-06-07,0.6889,0.0033,-22.2845,145.078,0.2575
2955,AAPL140419P00405000,AAPL,2014-04-19,put,405.0,A,31.0,,31.55,,0,166,2013-06-07,-0.3241,0.0028,-25.6755,147.627,0.3061
2956,AAPL140419C00410000,AAPL,2014-04-19,call,410.0,A,58.4,,59.4,,0,58,2013-06-07,0.6707,0.0034,-22.7854,148.5911,0.2574
2957,AAPL140419P00410000,AAPL,2014-04-19,put,410.0,A,33.15,,33.75,,0,81,2013-06-07,-0.3397,0.0028,-26.1366,150.4185,0.306
2958,AAPL140419C00415000,AAPL,2014-04-19,call,415.0,A,55.8,,56.6,,1,32,2013-06-07,0.6519,0.0035,-23.3537,151.8017,0.2586
2959,AAPL140419P00415000,AAPL,2014-04-19,put,415.0,A,35.4,,36.0,,0,58,2013-06-07,-0.3554,0.003,-26.5327,152.9473,0.3057
2960,AAPL140419C00420000,AAPL,2014-04-19,call,420.0,A,53.25,,53.85,,2,208,2013-06-07,0.6333,0.0035,-23.7931,154.6002,0.259
2961,AAPL140419P00420000,AAPL,2014-04-19,put,420.0,A,37.75,,38.35,,0,289,2013-06-07,-0.3712,0.003,-26.8998,155.2173,0.3056
2962,AAPL140419C00425000,AAPL,2014-04-19,call,425.0,A,50.65,,51.25,,9,114,2013-06-07,0.6146,0.0036,-24.1405,157.0199,0.259
2963,AAPL140419P00425000,AAPL,2014-04-19,put,425.0,A,40.15,,40.8,,0,173,2013-06-07,-0.3871,0.0031,-27.2191,157.2203,0.3055
2964,AAPL140419C00430000,AAPL,2014-04-19,call,430.0,A,48.1,,48.9,,6,536,2013-06-07,0.5959,0.0036,-24.4781,159.0705,0.2595
2965,AAPL140419P00430000,AAPL,2014-04-19,put,430.0,A,42.65,,43.4,,0,420,2013-06-07,-0.4029,0.0031,-27.5087,158.954,0.3056
2966,AAPL140419C00435000,AAPL,2014-04-19,call,435.0,A,45.75,,46.35,,35,92,2013-06-07,0.5772,0.0037,-24.7048,160.7478,0.2594
2967,AAPL140419P00435000,AAPL,2014-04-19,put,435.0,A,45.4,,46.2,,11,205,2013-06-07,-0.4187,0.0031,-27.8325,160.4104,0.3066
2968,AAPL140419C00440000,AAPL,2014-04-19,call,440.0,A,43.25,,44.1,,59,387,2013-06-07,0.5586,0.0037,-24.8668,162.0586,0.2592
2969,AAPL140419P00440000,AAPL,2014-04-19,put,440.0,A,48.1,,48.9,,3,204,2013-06-07,-0.4344,0.0031,-28.0275,161.6055,0.3066
2970,AAPL140419C00445000,AAPL,2014-04-19,call,445.0,A,41.25,,41.8,,28,137,2013-06-07,0.5401,0.0037,-25.0571,162.9966,0.2599
2971,AAPL140419P00445000,AAPL,2014-04-19,put,445.0,A,50.85,,51.7,,33,176,2013-06-07,-0.45,0.0031,-28.1668,162.5397,0.3066
2972,AAPL140419C00450000,AAPL,2014-04-19,call,450.0,A,39.1,,39.65,,109,512,2013-06-07,0.5218,0.0037,-25.1384,163.5827,0.26
2973,AAPL140419P00450000,AAPL,2014-04-19,put,450.0,A,54.05,,54.5,,57,192,2013-06-07,-0.4653,0.0031,-28.3438,163.2082,0.3076
2974,AAPL140419C00455000,AAPL,2014-04-19,call,455.0,A,36.85,,37.85,,13,157,2013-06-07,0.5037,0.0037,-25.2052,163.8197,0.2605
2975,AAPL140419P00455000,AAPL,2014-04-19,put,455.0,A,56.75,,57.6,,1,102,2013-06-07,-0.4808,0.0032,-28.3839,163.6362,0.3075
2976,AAPL140419C00460000,AAPL,2014-04-19,call,460.0,A,35.1,,36.2,,1,267,2013-06-07,0.4865,0.0037,-25.3561,163.7334,0.2624
2977,AAPL140419P00460000,AAPL,2014-04-19,put,460.0,A,59.75,,61.35,,0,216,2013-06-07,-0.4952,0.0031,-28.6071,163.8149,0.3098
2978,AAPL140419C00465000,AAPL,2014-04-19,call,465.0,A,33.15,,34.15,,2,231,2013-06-07,0.4687,0.0037,-25.2395,163.3217,0.262
2979,AAPL140419P00465000,AAPL,2014-04-19,put,465.0,A,62.8,,63.55,,2,76,2013-06-07,-0.5113,0.0032,-28.315,163.7617,0.3071
2980,AAPL140419C00470000,AAPL,2014-04-19,call,470.0,A,31.3,,31.95,,2,235,2013-06-07,0.4507,0.0037,-25.0157,162.574,0.261
2981,AAPL140419P00470000,AAPL,2014-04-19,put,470.0,A,66.1,,67.2,,6,513,2013-06-07,-0.5253,0.0031,-28.4309,163.4978,0.3091
2982,AAPL140419C00475000,AAPL,2014-04-19,call,475.0,A,29.65,,30.2,,35,2017,2013-06-07,0.4338,0.0037,-24.8942,161.565,0.2615
2983,AAPL140419P00475000,AAPL,2014-04-19,put,475.0,A,69.35,,70.1,,1,122,2013-06-07,-0.5403,0.0031,-28.2379,162.9895,0.3083
2984,AAPL140419C00480000,AAPL,2014-04-19,call,480.0,A,28.0,,29.25,,2,129,2013-06-07,0.4178,0.0036,-24.8132,160.3348,0.2628
2985,AAPL140419P00480000,AAPL,2014-04-19,put,480.0,A,72.7,,73.8,,0,354,2013-06-07,-0.5541,0.0031,-28.2341,162.3249,0.3098
2986,AAPL140419C00485000,AAPL,2014-04-19,call,485.0,A,26.55,,27.8,,0,1106,2013-06-07,0.4019,0.0036,-24.6553,158.8528,0.2637
2987,AAPL140419P00485000,AAPL,2014-04-19,put,485.0,A,76.2,,77.9,,0,30,2013-06-07,-0.5665,0.0031,-28.33,161.5425,0.3126
2988,AAPL140419C00490000,AAPL,2014-04-19,call,490.0,A,25.05,,25.6,,1,383,2013-06-07,0.3842,0.0036,-24.1466,156.8762,0.2616
2989,AAPL140419P00490000,AAPL,2014-04-19,put,490.0,A,79.75,,80.5,,0,53,2013-06-07,-0.5817,0.0031,-27.8981,160.3804,0.3105
2990,AAPL140419C00495000,AAPL,2014-04-19,call,495.0,A,23.7,,24.85,,6,43,2013-06-07,0.3704,0.0035,-24.0896,155.1084,0.2641
2991,AAPL140419P00495000,AAPL,2014-04-19,put,495.0,A,83.3,,84.45,,0,75,2013-06-07,-0.5942,0.003,-27.8336,159.2396,0.3123
2992,AAPL140419C00500000,AAPL,2014-04-19,call,500.0,A,22.25,,23.6,,34,886,2013-06-07,0.3552,0.0034,-23.7473,152.9074,0.2642
2993,AAPL140419P00500000,AAPL,2014-04-19,put,500.0,A,87.0,,87.8,,0,233,2013-06-07,-0.6076,0.003,-27.5541,157.8363,0.3123
2994,AAPL140419C00505000,AAPL,2014-04-19,call,505.0,A,21.0,,22.3,,10,433,2013-06-07,0.3404,0.0034,-23.3869,150.5306,0.2644
2995,AAPL140419P00505000,AAPL,2014-04-19,put,505.0,A,90.7,,92.0,,1,12,2013-06-07,-0.619,0.0028,-27.4932,156.4833,0.3146
2996,AAPL140419C00510000,AAPL,2014-04-19,call,510.0,A,19.8,,21.05,,10,57,2013-06-07,0.326,0.0033,-23.0003,147.9841,0.2646
2997,AAPL140419P00510000,AAPL,2014-04-19,put,510.0,A,94.5,,95.25,,0,1,2013-06-07,-0.6324,0.0028,-27.0753,154.723,0.3138
2998,AAPL140419C00515000,AAPL,2014-04-19,call,515.0,A,18.75,,19.7,,2,20,2013-06-07,0.3116,0.0033,-22.544,145.2061,0.2644
2999,AAPL140419P00515000,AAPL,2014-04-19,put,515.0,A,98.4,,99.1,,1,7,2013-06-07,-0.644,0.0028,-26.8514,153.0406,0.315
3000,AAPL140419C00520000,AAPL,2014-04-19,call,520.0,A,17.55,,18.15,,1,52,2013-06-07,0.296,0.0032,-21.8776,141.9158,0.2626
3001,AAPL140419P00520000,AAPL,2014-04-19,put,520.0,A,102.3,,103.3,,0,258,2013-06-07,-0.6546,0.0028,-26.6983,151.3711,0.317
3002,AAPL140419C00525000,AAPL,2014-04-19,call,525.0,A,16.55,,17.1,,8,444,2013-06-07,0.2829,0.0031,-21.4354,138.9332,0.2629
3003,AAPL140419P00525000,AAPL,2014-04-19,put,525.0,A,106.3,,107.6,,3,3,2013-06-07,-0.6646,0.0028,-26.5647,149.6841,0.3192
3004,AAPL140419C00530000,AAPL,2014-04-19,call,530.0,A,15.6,,16.1,,0,122,2013-06-07,0.2702,0.0031,-20.9654,135.8253,0.2631
3005,AAPL140419P00530000,AAPL,2014-04-19,put,530.0,A,110.3,,111.5,,4,52,2013-06-07,-0.6754,0.0027,-26.2457,147.7178,0.3201
3006,AAPL140419C00535000,AAPL,2014-04-19,call,535.0,A,14.7,,15.2,,1,36,2013-06-07,0.2581,0.003,-20.5063,132.6887,0.2635
3007,AAPL140419P00535000,AAPL,2014-04-19,put,535.0,A,114.45,,115.15,,3,7,2013-06-07,-0.6866,0.0027,-25.8296,145.5568,0.3202
3008,AAPL140419C00540000,AAPL,2014-04-19,call,540.0,A,13.8,,14.35,,0,170,2013-06-07,0.2461,0.0028,-19.9994,129.3945,0.2636
3009,AAPL140419P00540000,AAPL,2014-04-19,put,540.0,A,118.55,,119.55,,0,8,2013-06-07,-0.6957,0.0026,-25.6464,143.7024,0.3224
3010,AAPL140419C00545000,AAPL,2014-04-19,call,545.0,A,13.0,,13.5,,14,170,2013-06-07,0.2347,0.0028,-19.5079,126.1051,0.2639
3011,AAPL140419P00545000,AAPL,2014-04-19,put,545.0,A,122.7,,123.95,,0,10,2013-06-07,-0.7044,0.0026,-25.4548,141.8274,0.3246
3012,AAPL140419C00550000,AAPL,2014-04-19,call,550.0,A,12.25,,12.75,,27,1321,2013-06-07,0.225,0.0028,-19.1485,123.1637,0.2653
3013,AAPL140419P00550000,AAPL,2014-04-19,put,550.0,A,126.95,,128.25,,0,90,2013-06-07,-0.713,0.0025,-25.2199,139.8761,0.3265
3014,AAPL140419C00555000,AAPL,2014-04-19,call,555.0,A,11.55,,12.0,,0,28,2013-06-07,0.2142,0.0027,-18.608,119.7155,0.2653
3015,AAPL140419P00555000,AAPL,2014-04-19,put,555.0,A,131.25,,132.0,,0,11,2013-06-07,-0.7234,0.0025,-24.7211,137.4446,0.3263
3016,AAPL140419C00560000,AAPL,2014-04-19,call,560.0,A,10.85,,11.3,,1,109,2013-06-07,0.2036,0.0026,-18.0507,116.2,0.2652
3017,AAPL140419P00560000,AAPL,2014-04-19,put,560.0,A,135.3,,136.7,,0,10,2013-06-07,-0.731,0.0023,-24.5085,135.5175,0.3285
3018,AAPL140419C00565000,AAPL,2014-04-19,call,565.0,A,10.15,,10.65,,0,1032,2013-06-07,0.1933,0.0025,-17.4782,112.6232,0.265
3019,AAPL140419P00565000,AAPL,2014-04-19,put,565.0,A,139.85,,140.8,,0,20,2013-06-07,-0.7392,0.0023,-24.2044,133.423,0.33
3020,AAPL140419C00570000,AAPL,2014-04-19,call,570.0,A,9.65,,10.1,,4,66,2013-06-07,0.1848,0.0023,-17.0605,109.5435,0.266
