,contract,underlying,expiration,type,strike,style,bid,bid_size,ask,ask_size,volume,open_interest,quote_date,delta,gamma,theta,vega,implied_volatility
2112,AAPL130921C00355000,AAPL,2013-09-21,call,355.0,A,96.55,,98.3,,0,0,2013-06-03,0.9031,0.0019,-16.506,40.4194,0.3459
2113,AAPL130921P00355000,AAPL,2013-09-21,put,355.0,A,2.54,,2.76,,1,47,2013-06-03,-0.0722,0.0018,-18.1498,33.8875,0.3116
2114,AAPL130921C00360000,AAPL,2013-09-21,call,360.0,A,92.45,,93.5,,0,3,2013-06-03,0.8917,0.0021,-18.5233,44.0537,0.3436
2115,AAPL130921P00360000,AAPL,2013-09-21,put,360.0,A,2.93,,3.2,,0,33,2013-06-03,-0.0823,0.002,-19.8526,37.406,0.3085
2116,AAPL130921C00365000,AAPL,2013-09-21,call,365.0,A,87.1,,89.05,,0,3,2013-06-03,0.8864,0.0023,-18.4023,45.6799,0.3291
2117,AAPL130921P00365000,AAPL,2013-09-21,put,365.0,A,3.35,,3.65,,1,98,2013-06-03,-0.0929,0.0022,-21.4941,40.9634,0.3046
2118,AAPL130921C00370000,AAPL,2013-09-21,call,370.0,A,83.4,,84.45,,2,1,2013-06-03,0.8706,0.0025,-21.259,50.3438,0.3311
2119,AAPL130921P00370000,AAPL,2013-09-21,put,370.0,A,3.95,,4.15,,3,21,2013-06-03,-0.1056,0.0023,-23.4351,44.9716,0.3021
2120,AAPL130921C00375000,AAPL,2013-09-21,call,375.0,A,78.0,,79.95,,0,11,2013-06-03,0.8647,0.0027,-20.8556,52.0087,0.3152
2121,AAPL130921P00375000,AAPL,2013-09-21,put,375.0,A,4.55,,4.65,,11,88,2013-06-03,-0.1185,0.0027,-25.1437,48.8235,0.298
2122,AAPL130921C00380000,AAPL,2013-09-21,call,380.0,A,74.35,,75.2,,0,39,2013-06-03,0.8487,0.0028,-23.091,56.2832,0.3137
2123,AAPL130921P00380000,AAPL,2013-09-21,put,380.0,A,5.2,,5.35,,16,103,2013-06-03,-0.1335,0.003,-27.1146,53.0494,0.2954
2124,AAPL130921C00385000,AAPL,2013-09-21,call,385.0,A,69.2,,71.45,,0,0,2013-06-03,0.8357,0.0032,-24.1299,59.5635,0.3058
2125,AAPL130921P00385000,AAPL,2013-09-21,put,385.0,A,6.0,,6.15,,11,74,2013-06-03,-0.1503,0.0032,-29.2254,57.4759,0.2934
2126,AAPL130921C00390000,AAPL,2013-09-21,call,390.0,A,66.1,,66.6,,1,22,2013-06-03,0.8161,0.0034,-26.7045,64.2012,0.3063
2127,AAPL130921P00390000,AAPL,2013-09-21,put,390.0,A,6.85,,7.0,,27,123,2013-06-03,-0.1679,0.0035,-31.194,61.8069,0.2907
2128,AAPL130921C00395000,AAPL,2013-09-21,call,395.0,A,61.7,,62.55,,0,1,2013-06-03,0.7998,0.0037,-27.9175,67.7788,0.2997
2129,AAPL130921P00395000,AAPL,2013-09-21,put,395.0,A,7.8,,8.0,,13,78,2013-06-03,-0.1873,0.0038,-33.241,66.2178,0.2886
2130,AAPL130921C00400000,AAPL,2013-09-21,call,400.0,A,57.9,,58.5,,13,37,2013-06-03,0.7799,0.004,-29.7164,71.8068,0.2965
2131,AAPL130921P00400000,AAPL,2013-09-21,put,400.0,A,8.85,,9.1,,69,142,2013-06-03,-0.208,0.004,-35.2108,70.5381,0.2864
2132,AAPL130921C00405000,AAPL,2013-09-21,call,405.0,A,53.95,,54.8,,0,3,2013-06-03,0.7587,0.0042,-31.4295,75.7265,0.2935
2133,AAPL130921P00405000,AAPL,2013-09-21,put,405.0,A,10.1,,10.3,,3,181,2013-06-03,-0.2304,0.0043,-37.2068,74.7972,0.2848
2134,AAPL130921C00410000,AAPL,2013-09-21,call,410.0,A,50.35,,51.0,,0,42,2013-06-03,0.7361,0.0045,-33.106,79.5231,0.2908
2135,AAPL130921P00410000,AAPL,2013-09-21,put,410.0,A,11.4,,11.75,,8,301,2013-06-03,-0.2544,0.0046,-39.1447,78.8772,0.2834
2136,AAPL130921C00415000,AAPL,2013-09-21,call,415.0,A,46.55,,47.2,,16,3,2013-06-03,0.7135,0.0047,-34.1949,82.9178,0.2854
2137,AAPL130921P00415000,AAPL,2013-09-21,put,415.0,A,12.9,,13.1,,17,56,2013-06-03,-0.2787,0.0047,-40.7679,82.6098,0.2812
2138,AAPL130921C00420000,AAPL,2013-09-21,call,420.0,A,43.25,,43.9,,8,93,2013-06-03,0.6874,0.005,-35.9534,86.3724,0.2849
2139,AAPL130921P00420000,AAPL,2013-09-21,put,420.0,A,14.5,,14.75,,3,105,2013-06-03,-0.3048,0.0051,-42.4069,86.1052,0.2799
2140,AAPL130921C00425000,AAPL,2013-09-21,call,425.0,A,39.95,,40.4,,0,92,2013-06-03,0.6616,0.0052,-37.0503,89.3294,0.2814
2141,AAPL130921P00425000,AAPL,2013-09-21,put,425.0,A,16.25,,16.55,,33,178,2013-06-03,-0.3318,0.0053,-43.8605,89.2205,0.2786
2142,AAPL130921C00430000,AAPL,2013-09-21,call,430.0,A,36.8,,37.2,,15,167,2013-06-03,0.6343,0.0054,-38.1381,91.9545,0.2792
2143,AAPL130921P00430000,AAPL,2013-09-21,put,430.0,A,18.15,,18.4,,12,54,2013-06-03,-0.3595,0.0055,-45.0591,91.9027,0.277
2144,AAPL130921C00435000,AAPL,2013-09-21,call,435.0,A,33.85,,34.3,,2,95,2013-06-03,0.6059,0.0056,-39.1905,94.1575,0.278
2145,AAPL130921P00435000,AAPL,2013-09-21,put,435.0,A,20.2,,20.55,,16,23,2013-06-03,-0.3881,0.0056,-46.1686,94.136,0.2762
2146,AAPL130921C00440000,AAPL,2013-09-21,call,440.0,A,31.0,,31.35,,183,203,2013-06-03,0.577,0.0057,-39.8148,95.8621,0.2756
2147,AAPL130921P00440000,AAPL,2013-09-21,put,440.0,A,22.4,,22.65,,17,80,2013-06-03,-0.4171,0.0057,-46.8956,95.858,0.2745
2148,AAPL130921C00445000,AAPL,2013-09-21,call,445.0,A,28.3,,28.7,,136,144,2013-06-03,0.5477,0.0057,-40.3435,97.0594,0.2741
2149,AAPL130921P00445000,AAPL,2013-09-21,put,445.0,A,24.75,,25.15,,30,75,2013-06-03,-0.4466,0.0057,-47.5728,97.0595,0.274
2150,AAPL130921C00450000,AAPL,2013-09-21,call,450.0,A,25.8,,26.15,,281,778,2013-06-03,0.5182,0.0059,-40.6235,97.7199,0.2726
2151,AAPL130921P00450000,AAPL,2013-09-21,put,450.0,A,27.3,,27.7,,14,98,2013-06-03,-0.4761,0.0059,-47.9679,97.7186,0.2733
2152,AAPL130921C00455000,AAPL,2013-09-21,call,455.0,A,23.25,,23.75,,86,105,2013-06-03,0.4882,0.006,-40.491,97.8314,0.2701
2153,AAPL130921P00455000,AAPL,2013-09-21,put,455.0,A,30.0,,30.25,,0,39,2013-06-03,-0.5057,0.0059,-48.0004,97.8338,0.2718
2154,AAPL130921C00460000,AAPL,2013-09-21,call,460.0,A,21.2,,21.6,,31,213,2013-06-03,0.4589,0.0059,-40.4991,97.3997,0.27
2155,AAPL130921P00460000,AAPL,2013-09-21,put,460.0,A,32.7,,33.2,,13,34,2013-06-03,-0.5351,0.0059,-47.8834,97.409,0.2711
2156,AAPL130921C00465000,AAPL,2013-09-21,call,465.0,A,19.15,,19.5,,11,147,2013-06-03,0.4295,0.0059,-40.0717,96.4289,0.2687
2157,AAPL130921P00465000,AAPL,2013-09-21,put,465.0,A,35.75,,36.25,,0,5,2013-06-03,-0.5638,0.0057,-47.6609,96.4753,0.2711
2158,AAPL130921C00470000,AAPL,2013-09-21,call,470.0,A,17.3,,17.6,,56,100,2013-06-03,0.4009,0.0057,-39.5147,94.9588,0.268
2159,AAPL130921P00470000,AAPL,2013-09-21,put,470.0,A,38.85,,39.3,,0,6,2013-06-03,-0.5924,0.0057,-47.0135,95.0227,0.2698
2160,AAPL130921C00475000,AAPL,2013-09-21,call,475.0,A,15.4,,15.85,,48,237,2013-06-03,0.3723,0.0057,-38.5716,92.9635,0.2663
2161,AAPL130921P00475000,AAPL,2013-09-21,put,475.0,A,41.95,,42.6,,0,47,2013-06-03,-0.6206,0.0057,-46.1333,93.0818,0.2686
2162,AAPL130921C00480000,AAPL,2013-09-21,call,480.0,A,13.95,,14.25,,29,186,2013-06-03,0.3457,0.0056,-37.7617,90.6288,0.2665
2163,AAPL130921P00480000,AAPL,2013-09-21,put,480.0,A,45.55,,46.0,,0,14,2013-06-03,-0.6468,0.0055,-45.3726,90.8124,0.2691
2164,AAPL130921C00485000,AAPL,2013-09-21,call,485.0,A,12.5,,12.75,,5,42,2013-06-03,0.3192,0.0054,-36.6018,87.8443,0.2657
2165,AAPL130921P00485000,AAPL,2013-09-21,put,485.0,A,49.15,,49.55,,6,15,2013-06-03,-0.6723,0.0054,-44.356,88.1573,0.2691
2166,AAPL130921C00490000,AAPL,2013-09-21,call,490.0,A,11.15,,11.45,,8,134,2013-06-03,0.2945,0.0052,-35.4353,84.8011,0.2657
2167,AAPL130921P00490000,AAPL,2013-09-21,put,490.0,A,52.55,,53.25,,6,2,2013-06-03,-0.6982,0.0052,-42.893,85.0084,0.2675
2168,AAPL130921C00495000,AAPL,2013-09-21,call,495.0,A,9.95,,10.25,,7,51,2013-06-03,0.2706,0.005,-34.047,81.4226,0.2652
2169,AAPL130921P00495000,AAPL,2013-09-21,put,495.0,A,55.9,,57.55,,0,0,2013-06-03,-0.7214,0.005,-41.6323,81.7681,0.2677
2170,AAPL130921C00500000,AAPL,2013-09-21,call,500.0,A,8.85,,9.1,,194,376,2013-06-03,0.2478,0.0047,-32.5699,77.8224,0.2648
2171,AAPL130921P00500000,AAPL,2013-09-21,put,500.0,A,60.3,,61.15,,6,15,2013-06-03,-0.7424,0.0047,-40.4822,78.4957,0.269
2172,AAPL130921C00505000,AAPL,2013-09-21,call,505.0,A,7.85,,8.1,,23,99,2013-06-03,0.2267,0.0046,-31.0872,74.1137,0.2648
2173,AAPL130921P00505000,AAPL,2013-09-21,put,505.0,A,64.25,,65.15,,0,3,2013-06-03,-0.764,0.0046,-38.9016,74.7899,0.2685
2174,AAPL130921C00510000,AAPL,2013-09-21,call,510.0,A,7.0,,7.2,,14,154,2013-06-03,0.2064,0.0044,-29.4632,70.2056,0.2644
2175,AAPL130921P00510000,AAPL,2013-09-21,put,510.0,A,68.1,,69.65,,0,12,2013-06-03,-0.7829,0.0043,-37.5558,71.242,0.2695
2176,AAPL130921C00515000,AAPL,2013-09-21,call,515.0,A,6.2,,6.4,,25,36,2013-06-03,0.1878,0.0041,-27.8984,66.3241,0.2645
2177,AAPL130921P00515000,AAPL,2013-09-21,put,515.0,A,72.45,,73.45,,0,3,2013-06-03,-0.8028,0.0041,-35.6837,67.1299,0.2681
2178,AAPL130921C00520000,AAPL,2013-09-21,call,520.0,A,5.45,,5.65,,26,121,2013-06-03,0.1699,0.0039,-26.1895,62.2708,0.264
2179,AAPL130921P00520000,AAPL,2013-09-21,put,520.0,A,76.75,,77.8,,0,2,2013-06-03,-0.8192,0.0039,-34.2725,63.4999,0.2691
2180,AAPL130921C00525000,AAPL,2013-09-21,call,525.0,A,4.85,,5.0,,0,169,2013-06-03,0.154,0.0036,-24.6598,58.4466,0.2644
2181,AAPL130921P00525000,AAPL,2013-09-21,put,525.0,A,81.1,,82.5,,0,0,2013-06-03,-0.8322,0.0036,-33.2857,60.4229,0.2722
2182,AAPL130921C00530000,AAPL,2013-09-21,call,530.0,A,4.25,,4.45,,2,76,2013-06-03,0.1393,0.0034,-23.1001,54.6236,0.2646
2183,AAPL130921P00530000,AAPL,2013-09-21,put,530.0,A,85.5,,86.6,,0,19,2013-06-03,-0.8496,0.0034,-31.197,56.0462,0.2698
2184,AAPL130921C00535000,AAPL,2013-09-21,call,535.0,A,3.7,,4.0,,0,23,2013-06-03,0.126,0.0032,-21.625,50.9645,0.2651
2185,AAPL130921P00535000,AAPL,2013-09-21,put,535.0,A,90.4,,91.75,,0,0,2013-06-03,-0.8533,0.0032,-31.7488,55.0997,0.2804
2186,AAPL130921C00540000,AAPL,2013-09-21,call,540.0,A,3.35,,3.5,,14,74,2013-06-03,0.1143,0.0028,-20.3041,47.5871,0.2662
2187,AAPL130921P00540000,AAPL,2013-09-21,put,540.0,A,94.65,,95.7,,0,33,2013-06-03,-0.8734,0.003,-28.6807,49.5454,0.2731
2188,AAPL130921C00545000,AAPL,2013-09-21,call,545.0,A,2.94,,3.15,,1,52,2013-06-03,0.1036,0.0027,-19.0221,44.3412,0.2673
2189,AAPL130921P00545000,AAPL,2013-09-21,put,545.0,A,99.3,,100.8,,0,0,2013-06-03,-0.8791,0.0028,-28.4732,47.8708,0.2797
2190,AAPL130921C00550000,AAPL,2013-09-21,call,550.0,A,2.61,,2.76,,50,104,2013-06-03,0.093,0.0025,-17.6103,40.9712,0.2675
2191,AAPL130921P00550000,AAPL,2013-09-21,put,550.0,A,104.1,,105.0,,0,11,2013-06-03,-0.8915,0.0026,-26.7078,44.1286,0.2784
2192,AAPL130921C00555000,AAPL,2013-09-21,call,555.0,A,2.29,,2.46,,10,91,2013-06-03,0.0833,0.0023,-16.2556,37.7493,0.2677
2193,AAPL130921P00555000,AAPL,2013-09-21,put,555.0,A,108.8,,110.0,,0,0,2013-06-03,-0.8972,0.0025,-26.2531,42.3133,0.2834
2194,AAPL130921C00560000,AAPL,2013-09-21,call,560.0,A,2.01,,2.15,,1,12,2013-06-03,0.0743,0.0021,-14.9445,34.6555,0.2678
2195,AAPL130921P00560000,AAPL,2013-09-21,put,560.0,A,113.4,,114.85,,0,0,2013-06-03,-0.9056,0.0023,-25.1049,39.5902,0.2849
2196,AAPL130921C00565000,AAPL,2013-09-21,call,565.0,A,1.77,,1.95,,0,12,2013-06-03,0.0673,0.002,-13.9321,32.1069,0.2692
2197,AAPL130921P00565000,AAPL,2013-09-21,put,565.0,A,118.25,,119.15,,0,5,2013-06-03,-0.9162,0.0021,-23.3243,35.9883,0.2827
2198,AAPL130921C00570000,AAPL,2013-09-21,call,570.0,A,1.56,,1.72,,0,4,2013-06-03,0.0604,0.0018,-12.8521,29.5133,0.2698
2199,AAPL130921P00570000,AAPL,2013-09-21,put,570.0,A,123.1,,123.95,,0,6,2013-06-03,-0.9218,0.002,-22.5971,34.0162,0.2858
2200,AAPL130921C00575000,AAPL,2013-09-21,call,575.0,A,1.38,,1.56,,0,25,2013-06-03,0.0547,0.0017,-11.9678,27.3058,0.2713
2201,AAPL130921P00575000,AAPL,2013-09-21,put,575.0,A,127.9,,128.75,,0,17,2013-06-03,-0.9278,0.0018,-21.6714,31.8106,0.2876
2202,AAPL130921C00580000,AAPL,2013-09-21,call,580.0,A,1.23,,1.36,,10,77,2013-06-03,0.0491,0.0015,-11.0066,25.0269,0.2721
2203,AAPL130921P00580000,AAPL,2013-09-21,put,580.0,A,132.55,,134.1,,0,3,2013-06-03,-0.9305,0.0017,-21.4961,30.8114,0.2934
2204,AAPL130921C00585000,AAPL,2013-09-21,call,585.0,A,1.1,,1.22,,0,35,2013-06-03,0.0445,0.0014,-10.2454,23.1411,0.2737
2205,AAPL130921P00585000,AAPL,2013-09-21,put,585.0,A,137.55,,138.9,,0,4,2013-06-03,-0.9336,0.0016,-21.1638,29.6294,0.2982
2206,AAPL130921C00590000,AAPL,2013-09-21,call,590.0,A,0.97,,1.1,,0,23,2013-06-03,0.0402,0.0013,-9.5028,21.3379,0.2751
2207,AAPL130921P00590000,AAPL,2013-09-21,put,590.0,A,142.55,,143.35,,0,4,2013-06-03,-0.9402,0.0015,-19.8821,27.0657,0.2973
2208,AAPL130921C00595000,AAPL,2013-09-21,call,595.0,A,0.86,,0.99,,3,4,2013-06-03,0.0362,0.0011,-8.7516,19.5661,0.2761
2209,AAPL130921P00595000,AAPL,2013-09-21,put,595.0,A,147.2,,148.7,,0,0,2013-06-03,-0.943,0.0014,-19.5406,25.98,0.3017
2210,AAPL130921C00600000,AAPL,2013-09-21,call,600.0,A,0.77,,0.91,,24,85,2013-06-03,0.0331,0.0011,-8.2026,18.1875,0.2782
2211,AAPL130921P00600000,AAPL,2013-09-21,put,600.0,A,152.2,,153.05,,0,3,2013-06-03,-0.9502,0.0013,-17.93,22.9843,0.298
2212,AAPL130921C00605000,AAPL,2013-09-21,call,605.0,A,0.69,,0.81,,0,90,2013-06-03,0.0296,0.001,-7.5067,16.592,0.2789
2213,AAPL130921P00605000,AAPL,2013-09-21,put,605.0,A,157.15,,158.3,,0,2,2013-06-03,-0.9548,0.0011,-16.9876,21.0501,0.298
2214,AAPL130921C00610000,AAPL,2013-09-21,call,610.0,A,0.61,,0.74,,0,17,2013-06-03,0.0269,0.0009,-6.9613,15.2947,0.2804
2215,AAPL130921P00610000,AAPL,2013-09-21,put,610.0,A,162.05,,163.4,,0,0,2013-06-03,-0.9589,0.0011,-16.1056,19.2434,0.298
2216,AAPL130921C00615000,AAPL,2013-09-21,call,615.0,A,0.56,,0.69,,0,40,2013-06-03,0.0248,0.0008,-6.598,14.3492,0.2831
2217,AAPL130921P00615000,AAPL,2013-09-21,put,615.0,A,167.05,,168.35,,0,0,2013-06-03,-0.9626,0.001,-15.2822,17.5604,0.298
2218,AAPL130921C00620000,AAPL,2013-09-21,call,620.0,A,0.48,,0.61,,0,15,2013-06-03,0.022,0.0008,-5.9622,12.9548,0.2832
2219,AAPL130921P00620000,AAPL,2013-09-21,put,620.0,A,171.9,,173.25,,0,2,2013-06-03,-0.966,0.0009,-14.5156,15.9968,0.298
2220,AAPL130921C00625000,AAPL,2013-09-21,call,625.0,A,0.43,,0.56,,0,2,2013-06-03,0.0201,0.0007,-5.5598,11.9977,0.2849
2221,AAPL130921P00625000,AAPL,2013-09-21,put,625.0,A,176.8,,178.2,,0,0,2013-06-03,-0.9691,0.0008,-13.8037,14.5479,0.298
2222,AAPL130921C00630000,AAPL,2013-09-21,call,630.0,A,0.39,,0.51,,0,3,2013-06-03,0.0184,0.0005,-5.1864,11.116,0.2868
2223,AAPL130921P00630000,AAPL,2013-09-21,put,630.0,A,181.65,,183.25,,0,0,2013-06-03,-0.9718,0.0007,-13.144,13.2086,0.298
2224,AAPL130921C00635000,AAPL,2013-09-21,call,635.0,A,0.34,,0.5,,0,0,2013-06-03,0.0171,0.0005,-4.9189,10.4425,0.2894
2225,AAPL130921P00635000,AAPL,2013-09-21,put,635.0,A,186.55,,188.15,,0,4,2013-06-03,-0.9743,0.0007,-12.5341,11.9734,0.298
2226,AAPL130921C00640000,AAPL,2013-09-21,call,640.0,A,0.32,,0.45,,0,2,2013-06-03,0.0158,0.0005,-4.6319,9.7543,0.2916
2227,AAPL130921P00640000,AAPL,2013-09-21,put,640.0,A,191.6,,193.1,,0,2,2013-06-03,-0.9765,0.0005,-11.9715,10.8369,0.298
2228,AAPL130921C00645000,AAPL,2013-09-21,call,645.0,A,0.27,,0.43,,0,0,2013-06-03,0.0142,0.0005,-4.2571,8.9304,0.2926
2229,AAPL130921P00645000,AAPL,2013-09-21,put,645.0,A,196.6,,198.05,,0,0,2013-06-03,-0.9785,0.0005,-11.4534,9.7935,0.298
2230,AAPL130921C00650000,AAPL,2013-09-21,call,650.0,A,0.26,,0.45,,0,56,2013-06-03,0.0141,0.0005,-4.3016,8.8529,0.298
2231,AAPL130921P00650000,AAPL,2013-09-21,put,650.0,A,201.7,,202.9,,0,11,2013-06-03,-0.9803,0.0005,-10.9774,8.8376,0.298
2232,AAPL130921C00655000,AAPL,2013-09-21,call,655.0,A,0.23,,0.42,,0,2,2013-06-03,0.0129,0.0005,-4.0121,8.2098,0.2997
2233,AAPL130921P00655000,AAPL,2013-09-21,put,655.0,A,206.6,,208.0,,0,0,2013-06-03,-0.9819,0.0004,-10.5407,7.9636,0.298
2234,AAPL130921C00660000,AAPL,2013-09-21,call,660.0,A,0.21,,0.41,,0,1,2013-06-03,0.0122,0.0004,-3.8575,7.8119,0.3027
2235,AAPL130921P00660000,AAPL,2013-09-21,put,660.0,A,210.9,,214.0,,0,0,2013-06-03,-0.9833,0.0004,-10.1408,7.166,0.298
2236,AAPL130921C00665000,AAPL,2013-09-21,call,665.0,A,0.18,,0.41,,0,0,2013-06-03,0.0114,0.0004,-3.6658,7.3624,0.3051
2237,AAPL130921P00665000,AAPL,2013-09-21,put,665.0,A,216.0,,219.0,,0,0,2013-06-03,-0.9846,0.0004,-9.7752,6.4397,0.298
2238,AAPL130921C00670000,AAPL,2013-09-21,call,670.0,A,0.17,,0.35,,0,0,2013-06-03,0.0103,0.0004,-3.3671,6.7423,0.3059
2239,AAPL130921P00670000,AAPL,2013-09-21,put,670.0,A,220.8,,224.0,,0,0,2013-06-03,-0.9857,0.0002,-9.4414,5.7793,0.298
2240,AAPL131019C00220000,AAPL,2013-10-19,call,220.0,A,229.95,,231.45,,0,3,2013-06-03,0.9927,0.0,5.4572,1.4179,0.4115
2241,AAPL131019P00220000,AAPL,2013-10-19,put,220.0,A,0.01,,0.23,,0,673,2013-06-03,-0.0003,0.0,-0.1233,0.2656,0.3452
2242,AAPL131019C00225000,AAPL,2013-10-19,call,225.0,A,223.8,,226.55,,0,0,2013-06-03,0.9922,0.0001,5.2119,1.8363,0.4115
2243,AAPL131019P00225000,AAPL,2013-10-19,put,225.0,A,0.03,,0.34,,0,58,2013-06-03,-0.0004,0.0,-0.1772,0.3817,0.3452
2244,AAPL131019C00230000,AAPL,2013-10-19,call,230.0,A,219.05,,221.6,,0,0,2013-06-03,0.9915,0.0001,4.9155,2.3466,0.4115
2245,AAPL131019P00230000,AAPL,2013-10-19,put,230.0,A,0.12,,0.31,,0,392,2013-06-03,-0.0006,0.0,-0.2501,0.5384,0.3452
2246,AAPL131019C00235000,AAPL,2013-10-19,call,235.0,A,213.9,,217.05,,0,0,2013-06-03,0.9907,0.0001,4.5612,2.9613,0.4115
2247,AAPL131019P00235000,AAPL,2013-10-19,put,235.0,A,0.07,,0.34,,0,210,2013-06-03,-0.0008,0.0,-0.3466,0.7459,0.3452
2248,AAPL131019C00240000,AAPL,2013-10-19,call,240.0,A,208.9,,211.6,,0,0,2013-06-03,0.9897,0.0001,4.1421,3.6926,0.4115
2249,AAPL131019P00240000,AAPL,2013-10-19,put,240.0,A,0.16,,0.32,,0,186,2013-06-03,-0.0011,0.0,-0.4723,1.0162,0.3452
2250,AAPL131019C00245000,AAPL,2013-10-19,call,245.0,A,204.05,,206.6,,0,0,2013-06-03,0.9885,0.0001,3.6513,4.5528,0.4115
2251,AAPL131019P00245000,AAPL,2013-10-19,put,245.0,A,0.17,,0.41,,0,45,2013-06-03,-0.0015,0.0001,-0.6334,1.3624,0.3452
2252,AAPL131019C00250000,AAPL,2013-10-19,call,250.0,A,199.1,,201.45,,0,0,2013-06-03,0.987,0.0002,3.0823,5.5536,0.4115
2253,AAPL131019P00250000,AAPL,2013-10-19,put,250.0,A,0.23,,0.34,,2,445,2013-06-03,-0.0021,0.0001,-0.8368,1.7992,0.3452
2254,AAPL131019C00255000,AAPL,2013-10-19,call,255.0,A,194.2,,196.45,,0,0,2013-06-03,0.9853,0.0002,2.429,6.7059,0.4115
2255,AAPL131019P00255000,AAPL,2013-10-19,put,255.0,A,0.18,,0.39,,0,553,2013-06-03,-0.0028,0.0001,-1.0899,2.3423,0.3452
2256,AAPL131019C00260000,AAPL,2013-10-19,call,260.0,A,188.9,,191.45,,0,15,2013-06-03,0.9832,0.0002,1.6856,8.0197,0.4115
2257,AAPL131019P00260000,AAPL,2013-10-19,put,260.0,A,0.24,,0.46,,0,155,2013-06-03,-0.0036,0.0001,-1.4001,3.008,0.3452
2258,AAPL131019C00265000,AAPL,2013-10-19,call,265.0,A,184.0,,186.45,,0,3,2013-06-03,0.9809,0.0002,0.8474,9.5033,0.4115
2259,AAPL131019P00265000,AAPL,2013-10-19,put,265.0,A,0.29,,0.52,,0,512,2013-06-03,-0.0047,0.0001,-1.7756,3.8132,0.3452
2260,AAPL131019C00270000,AAPL,2013-10-19,call,270.0,A,179.15,,181.45,,0,3,2013-06-03,0.9781,0.0004,-0.0896,11.164,0.4115
2261,AAPL131019P00270000,AAPL,2013-10-19,put,270.0,A,0.26,,0.59,,0,246,2013-06-03,-0.0062,0.0002,-2.2244,4.7749,0.3452
2262,AAPL131019C00275000,AAPL,2013-10-19,call,275.0,A,173.95,,176.6,,0,0,2013-06-03,0.9749,0.0004,-1.1283,13.0064,0.4115
2263,AAPL131019P00275000,AAPL,2013-10-19,put,275.0,A,0.29,,0.63,,0,405,2013-06-03,-0.0078,0.0002,-2.7542,5.9096,0.3452
2264,AAPL131019C00280000,AAPL,2013-10-19,call,280.0,A,168.9,,171.7,,0,4,2013-06-03,0.9713,0.0005,-2.2706,15.0338,0.4115
2265,AAPL131019P00280000,AAPL,2013-10-19,put,280.0,A,0.5,,0.62,,0,302,2013-06-03,-0.0098,0.0002,-3.3723,7.2328,0.3452
2266,AAPL131019C00285000,AAPL,2013-10-19,call,285.0,A,164.1,,166.55,,0,2,2013-06-03,0.9672,0.0005,-3.5168,17.2469,0.4115
2267,AAPL131019P00285000,AAPL,2013-10-19,put,285.0,A,0.53,,0.75,,0,599,2013-06-03,-0.0123,0.0002,-4.0857,8.7588,0.3452
2268,AAPL131019C00290000,AAPL,2013-10-19,call,290.0,A,159.5,,161.75,,0,0,2013-06-03,0.9626,0.0005,-4.8667,19.6443,0.4115
2269,AAPL131019P00290000,AAPL,2013-10-19,put,290.0,A,0.6,,0.78,,0,596,2013-06-03,-0.0151,0.0004,-4.9001,10.4997,0.3452
2270,AAPL131019C00295000,AAPL,2013-10-19,call,295.0,A,154.25,,156.7,,0,1,2013-06-03,0.9576,0.0007,-6.2734,22.1629,0.4111
2271,AAPL131019P00295000,AAPL,2013-10-19,put,295.0,A,0.71,,0.85,,0,1060,2013-06-03,-0.0184,0.0005,-5.8204,12.4655,0.3452
2272,AAPL131019C00300000,AAPL,2013-10-19,call,300.0,A,150.55,,152.0,,6,167,2013-06-03,0.9518,0.0008,-7.868,24.9743,0.4115
2273,AAPL131019P00300000,AAPL,2013-10-19,put,300.0,A,0.81,,1.0,,52,2381,2013-06-03,-0.0223,0.0005,-6.8501,14.6632,0.3452
2274,AAPL131019C00305000,AAPL,2013-10-19,call,305.0,A,145.25,,146.85,,0,41,2013-06-03,0.9456,0.0009,-9.5117,27.8924,0.4115
2275,AAPL131019P00305000,AAPL,2013-10-19,put,305.0,A,0.94,,1.17,,0,539,2013-06-03,-0.0268,0.0005,-7.9912,17.0966,0.3452
2276,AAPL131019C00310000,AAPL,2013-10-19,call,310.0,A,140.35,,141.75,,0,30,2013-06-03,0.9438,0.0009,-9.451,28.7074,0.3976
2277,AAPL131019P00310000,AAPL,2013-10-19,put,310.0,A,1.05,,1.28,,0,595,2013-06-03,-0.0297,0.0007,-8.5638,18.655,0.3388
2278,AAPL131019C00315000,AAPL,2013-10-19,call,315.0,A,135.5,,137.35,,0,41,2013-06-03,0.9377,0.001,-10.7899,31.39,0.3946
2279,AAPL131019P00315000,AAPL,2013-10-19,put,315.0,A,1.19,,1.4,,0,2407,2013-06-03,-0.0332,0.0008,-9.2172,20.4197,0.3328
2280,AAPL131019C00320000,AAPL,2013-10-19,call,320.0,A,130.55,,132.05,,0,58,2013-06-03,0.9371,0.0011,-10.2188,31.6719,0.3771
2281,AAPL131019P00320000,AAPL,2013-10-19,put,320.0,A,1.39,,1.47,,10,1138,2013-06-03,-0.0368,0.0009,-9.8674,22.2578,0.3267
2282,AAPL131019C00325000,AAPL,2013-10-19,call,325.0,A,125.6,,127.15,,0,61,2013-06-03,0.9342,0.0011,-10.354,32.9299,0.3651
2283,AAPL131019P00325000,AAPL,2013-10-19,put,325.0,A,1.57,,1.73,,0,1292,2013-06-03,-0.0421,0.001,-10.8856,24.7947,0.3232
